sinal_id,datahora_sinal,datahora_entrada,datahora_saida,horario_sinal,direcao,dow,token,pontos,resultado,config_id
1051,2025-08-04 03:48:00,2025-08-04 03:50:00,2025-08-04 04:32:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,653
1054,2025-08-05 03:48:00,2025-08-05 03:50:00,2025-08-05 11:26:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,653
1069,2025-08-12 03:48:00,2025-08-12 03:50:00,2025-08-12 09:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,653
1080,2025-08-17 20:58:00,2025-08-17 21:00:00,2025-08-18 11:46:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,653
1084,2025-08-19 03:48:00,2025-08-19 03:50:00,2025-08-19 06:22:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,653
1110,2025-08-31 20:58:00,2025-08-31 21:00:00,2025-09-01 01:30:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,653
1125,2025-09-07 20:58:00,2025-09-07 21:00:00,2025-09-08 10:36:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1141,2025-09-15 03:48:00,2025-09-15 03:50:00,2025-09-15 10:30:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,653
1170,2025-09-28 20:58:00,2025-09-28 21:00:00,2025-09-29 01:04:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1171,2025-09-29 03:48:00,2025-09-29 03:50:00,2025-09-29 09:46:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,653
1186,2025-10-06 03:48:00,2025-10-06 03:50:00,2025-10-06 07:50:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,653
1200,2025-10-12 20:58:00,2025-10-12 21:00:00,2025-10-12 22:04:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1201,2025-10-13 03:48:00,2025-10-13 03:50:00,2025-10-13 04:10:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,653
1245,2025-11-02 20:58:00,2025-11-02 21:00:00,2025-11-03 06:18:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1260,2025-11-09 20:58:00,2025-11-09 21:00:00,2025-11-09 22:18:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1261,2025-11-10 03:48:00,2025-11-10 03:50:00,2025-11-10 06:14:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,653
1275,2025-11-16 20:58:00,2025-11-16 21:00:00,2025-11-16 21:32:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1320,2025-12-07 20:58:00,2025-12-07 21:00:00,2025-12-08 01:14:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1462,2026-02-24 03:48:00,2026-02-24 03:50:00,2026-02-24 06:06:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,653
1474,2026-03-02 03:48:00,2026-03-02 03:50:00,2026-03-02 04:06:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,653
1489,2026-03-09 03:48:00,2026-03-09 03:50:00,2026-03-09 04:16:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,653
1503,2026-03-15 20:58:00,2026-03-15 21:00:00,2026-03-16 01:00:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1518,2026-03-22 20:58:00,2026-03-22 21:00:00,2026-03-23 01:12:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,653
1533,2026-03-29 20:58:00,2026-03-29 21:00:00,2026-03-29 21:46:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1548,2026-04-06 03:48:00,2026-04-06 03:50:00,2026-04-06 05:46:00,03:48,BUY,Monday,03:48|BUY|Monday,-117.0,STOP,653
1562,2026-04-12 20:58:00,2026-04-12 21:00:00,2026-04-13 03:02:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1566,2026-04-14 03:48:00,2026-04-14 03:50:00,2026-04-14 07:28:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,653
1577,2026-04-19 20:58:00,2026-04-19 21:00:00,2026-04-20 07:48:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
1592,2026-04-26 20:58:00,2026-04-26 21:00:00,2026-04-27 02:00:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,653
1593,2026-04-27 03:48:00,2026-04-27 03:50:00,2026-04-27 06:10:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,653
1607,2026-05-03 20:58:00,2026-05-03 21:00:00,2026-05-04 05:02:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,653
1611,2026-05-05 03:48:00,2026-05-05 03:50:00,2026-05-05 07:10:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,653
1622,2026-05-10 20:58:00,2026-05-10 21:00:00,2026-05-11 08:32:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,653
17,2024-03-24 20:58:00,2024-03-24 21:00:00,2024-03-25 08:06:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
21,2024-03-26 03:48:00,2024-03-26 03:50:00,2024-03-26 08:04:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
29,2024-03-31 20:58:00,2024-03-31 21:00:00,2024-04-01 10:14:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
33,2024-04-02 03:48:00,2024-04-02 03:50:00,2024-04-02 09:38:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
44,2024-04-07 20:58:00,2024-04-07 21:00:00,2024-04-08 11:32:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
48,2024-04-09 03:48:00,2024-04-09 03:50:00,2024-04-09 09:42:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
74,2024-04-21 20:58:00,2024-04-21 21:00:00,2024-04-22 10:48:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
89,2024-04-28 20:58:00,2024-04-28 21:00:00,2024-04-29 10:30:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
93,2024-04-30 03:48:00,2024-04-30 03:50:00,2024-04-30 12:08:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
119,2024-05-12 20:58:00,2024-05-12 21:00:00,2024-05-13 02:46:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
123,2024-05-14 03:48:00,2024-05-14 03:50:00,2024-05-14 09:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
134,2024-05-19 20:58:00,2024-05-19 21:00:00,2024-05-20 10:50:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
153,2024-05-28 03:48:00,2024-05-28 03:50:00,2024-05-28 15:38:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
164,2024-06-02 20:58:00,2024-06-02 21:00:00,2024-06-02 21:20:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
165,2024-06-03 03:48:00,2024-06-03 03:50:00,2024-06-03 10:30:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
168,2024-06-04 03:48:00,2024-06-04 03:50:00,2024-06-04 10:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
180,2024-06-10 03:48:00,2024-06-10 03:50:00,2024-06-10 12:00:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
183,2024-06-11 03:48:00,2024-06-11 03:50:00,2024-06-11 14:54:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
243,2024-07-09 03:48:00,2024-07-09 03:50:00,2024-07-10 10:48:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
254,2024-07-14 20:58:00,2024-07-14 21:00:00,2024-07-15 02:42:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
284,2024-07-28 20:58:00,2024-07-28 21:00:00,2024-07-28 21:26:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
303,2024-08-06 03:48:00,2024-08-06 03:50:00,2024-08-06 05:14:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
314,2024-08-11 20:58:00,2024-08-11 21:00:00,2024-08-12 04:50:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
318,2024-08-13 03:48:00,2024-08-13 03:50:00,2024-08-13 04:08:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
330,2024-08-19 03:48:00,2024-08-19 03:50:00,2024-08-19 09:22:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
344,2024-08-25 20:58:00,2024-08-25 21:00:00,2024-08-25 21:50:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
345,2024-08-26 03:48:00,2024-08-26 03:50:00,2024-08-26 05:06:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
360,2024-09-02 03:48:00,2024-09-02 03:50:00,2024-09-02 09:02:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
363,2024-09-03 03:48:00,2024-09-03 03:50:00,2024-09-03 04:32:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
374,2024-09-08 20:58:00,2024-09-08 21:00:00,2024-09-08 21:54:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
375,2024-09-09 03:48:00,2024-09-09 03:50:00,2024-09-09 04:52:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
389,2024-09-15 20:58:00,2024-09-15 21:00:00,2024-09-16 10:12:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
393,2024-09-17 03:48:00,2024-09-17 03:50:00,2024-09-17 04:42:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
404,2024-09-22 20:58:00,2024-09-22 21:00:00,2024-09-22 21:48:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
408,2024-09-24 03:48:00,2024-09-24 03:50:00,2024-09-24 05:18:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
419,2024-09-29 20:58:00,2024-09-29 21:00:00,2024-09-29 23:34:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
465,2024-10-21 03:48:00,2024-10-21 03:50:00,2024-10-21 10:48:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
468,2024-10-22 03:48:00,2024-10-22 03:50:00,2024-10-22 11:06:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
483,2024-10-29 03:48:00,2024-10-29 03:50:00,2024-10-29 11:24:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
498,2024-11-05 03:48:00,2024-11-05 03:50:00,2024-11-05 11:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
507,2024-11-10 20:58:00,2024-11-10 21:00:00,2024-11-11 11:50:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
511,2024-11-12 03:48:00,2024-11-12 03:50:00,2024-11-12 14:56:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
522,2024-11-17 20:58:00,2024-11-17 21:00:00,2024-11-17 21:54:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
523,2024-11-18 03:48:00,2024-11-18 03:50:00,2024-11-18 10:12:00,03:48,BUY,Monday,03:48|BUY|Monday,-117.0,STOP,672
526,2024-11-19 03:48:00,2024-11-19 03:50:00,2024-11-19 05:40:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
541,2024-11-26 03:48:00,2024-11-26 03:50:00,2024-11-26 11:10:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
553,2024-12-02 03:48:00,2024-12-02 03:50:00,2024-12-02 09:10:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
556,2024-12-03 03:48:00,2024-12-03 03:50:00,2024-12-03 17:56:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
583,2024-12-16 03:48:00,2024-12-16 03:50:00,2024-12-16 07:00:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
603,2025-01-05 20:58:00,2025-01-05 21:00:00,2025-01-06 04:34:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
634,2025-01-20 03:48:00,2025-01-20 03:50:00,2025-01-20 10:30:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
637,2025-01-21 03:48:00,2025-01-21 03:50:00,2025-01-21 05:34:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
652,2025-01-28 03:48:00,2025-01-28 03:50:00,2025-01-28 04:28:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
663,2025-02-02 20:58:00,2025-02-02 21:00:00,2025-02-02 23:40:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
664,2025-02-03 03:48:00,2025-02-03 03:50:00,2025-02-03 04:50:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
678,2025-02-09 20:58:00,2025-02-09 21:00:00,2025-02-09 21:58:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
693,2025-02-16 20:58:00,2025-02-16 21:00:00,2025-02-16 23:22:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
697,2025-02-18 03:48:00,2025-02-18 03:50:00,2025-02-18 11:46:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
708,2025-02-23 20:58:00,2025-02-23 21:00:00,2025-02-24 06:06:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
724,2025-03-03 03:48:00,2025-03-03 03:50:00,2025-03-03 09:02:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
754,2025-03-17 03:48:00,2025-03-17 03:50:00,2025-03-17 05:58:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
757,2025-03-18 03:48:00,2025-03-18 03:50:00,2025-03-18 05:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
768,2025-03-23 20:58:00,2025-03-23 21:00:00,2025-03-24 04:14:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
787,2025-04-01 03:48:00,2025-04-01 03:50:00,2025-04-01 04:06:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
802,2025-04-08 03:48:00,2025-04-08 03:50:00,2025-04-08 04:20:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
814,2025-04-14 03:48:00,2025-04-14 03:50:00,2025-04-14 05:04:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
825,2025-04-20 20:58:00,2025-04-20 21:00:00,2025-04-20 21:28:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
826,2025-04-21 03:48:00,2025-04-21 03:50:00,2025-04-21 08:24:00,03:48,BUY,Monday,03:48|BUY|Monday,-117.0,STOP,672
829,2025-04-22 03:48:00,2025-04-22 03:50:00,2025-04-22 03:58:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
841,2025-04-28 03:48:00,2025-04-28 03:50:00,2025-04-28 09:46:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
859,2025-05-06 03:48:00,2025-05-06 03:50:00,2025-05-06 05:20:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
885,2025-05-18 20:58:00,2025-05-18 21:00:00,2025-05-18 21:44:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
886,2025-05-19 03:48:00,2025-05-19 03:50:00,2025-05-19 10:30:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
889,2025-05-20 03:48:00,2025-05-20 03:50:00,2025-05-20 04:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
900,2025-05-25 20:58:00,2025-05-25 21:00:00,2025-05-26 03:28:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
901,2025-05-26 03:48:00,2025-05-26 03:50:00,2025-05-26 10:32:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
919,2025-06-03 03:48:00,2025-06-03 03:50:00,2025-06-03 08:38:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
930,2025-06-08 20:58:00,2025-06-08 21:00:00,2025-06-09 08:36:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
934,2025-06-10 03:48:00,2025-06-10 03:50:00,2025-06-10 10:38:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
945,2025-06-15 20:58:00,2025-06-15 21:00:00,2025-06-16 02:34:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
960,2025-06-22 20:58:00,2025-06-22 21:00:00,2025-06-23 02:12:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
961,2025-06-23 03:48:00,2025-06-23 03:50:00,2025-06-23 04:12:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
964,2025-06-24 03:48:00,2025-06-24 03:50:00,2025-06-24 13:26:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
975,2025-06-29 20:58:00,2025-06-29 21:00:00,2025-06-29 23:50:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1005,2025-07-13 20:58:00,2025-07-13 21:00:00,2025-07-14 10:22:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1009,2025-07-15 03:48:00,2025-07-15 03:50:00,2025-07-15 07:32:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1020,2025-07-20 20:58:00,2025-07-20 21:00:00,2025-07-21 10:36:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1039,2025-07-29 03:48:00,2025-07-29 03:50:00,2025-07-29 06:54:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1054,2025-08-05 03:48:00,2025-08-05 03:50:00,2025-08-05 11:26:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
1069,2025-08-12 03:48:00,2025-08-12 03:50:00,2025-08-12 09:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1080,2025-08-17 20:58:00,2025-08-17 21:00:00,2025-08-18 11:46:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
1095,2025-08-24 20:58:00,2025-08-24 21:00:00,2025-08-25 10:30:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
1099,2025-08-26 03:48:00,2025-08-26 03:50:00,2025-08-26 10:32:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1110,2025-08-31 20:58:00,2025-08-31 21:00:00,2025-09-01 01:30:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
1125,2025-09-07 20:58:00,2025-09-07 21:00:00,2025-09-08 10:36:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1141,2025-09-15 03:48:00,2025-09-15 03:50:00,2025-09-15 10:30:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
1155,2025-09-21 20:58:00,2025-09-21 21:00:00,2025-09-22 11:28:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1170,2025-09-28 20:58:00,2025-09-28 21:00:00,2025-09-29 01:04:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1171,2025-09-29 03:48:00,2025-09-29 03:50:00,2025-09-29 09:46:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
1174,2025-09-30 03:48:00,2025-09-30 03:50:00,2025-09-30 16:48:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1186,2025-10-06 03:48:00,2025-10-06 03:50:00,2025-10-06 07:50:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
1189,2025-10-07 03:48:00,2025-10-07 03:50:00,2025-10-07 08:58:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1200,2025-10-12 20:58:00,2025-10-12 21:00:00,2025-10-12 22:04:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1201,2025-10-13 03:48:00,2025-10-13 03:50:00,2025-10-13 04:10:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
1204,2025-10-14 03:48:00,2025-10-14 03:50:00,2025-10-14 07:28:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
1219,2025-10-21 03:48:00,2025-10-21 03:50:00,2025-10-21 13:00:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1245,2025-11-02 20:58:00,2025-11-02 21:00:00,2025-11-03 06:18:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1260,2025-11-09 20:58:00,2025-11-09 21:00:00,2025-11-09 22:18:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1261,2025-11-10 03:48:00,2025-11-10 03:50:00,2025-11-10 06:14:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
1264,2025-11-11 03:48:00,2025-11-11 03:50:00,2025-11-11 11:50:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
1275,2025-11-16 20:58:00,2025-11-16 21:00:00,2025-11-16 21:32:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1279,2025-11-18 03:48:00,2025-11-18 03:50:00,2025-11-18 04:32:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1291,2025-11-24 03:48:00,2025-11-24 03:50:00,2025-11-24 04:48:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
1336,2025-12-15 03:48:00,2025-12-15 03:50:00,2025-12-15 06:50:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
1357,2026-01-06 03:48:00,2026-01-06 03:50:00,2026-01-06 06:46:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1372,2026-01-13 03:48:00,2026-01-13 03:50:00,2026-01-13 07:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1387,2026-01-20 03:48:00,2026-01-20 03:50:00,2026-01-20 04:12:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1417,2026-02-03 03:48:00,2026-02-03 03:50:00,2026-02-03 08:34:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
1432,2026-02-10 03:48:00,2026-02-10 03:50:00,2026-02-10 08:48:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,672
1462,2026-02-24 03:48:00,2026-02-24 03:50:00,2026-02-24 06:06:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1474,2026-03-02 03:48:00,2026-03-02 03:50:00,2026-03-02 04:06:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
1489,2026-03-09 03:48:00,2026-03-09 03:50:00,2026-03-09 04:16:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
1503,2026-03-15 20:58:00,2026-03-15 21:00:00,2026-03-16 01:00:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1518,2026-03-22 20:58:00,2026-03-22 21:00:00,2026-03-23 01:12:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
1533,2026-03-29 20:58:00,2026-03-29 21:00:00,2026-03-29 21:46:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1537,2026-03-31 03:48:00,2026-03-31 03:50:00,2026-03-31 06:10:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1547,2026-04-05 20:58:00,2026-04-05 21:00:00,2026-04-05 21:08:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1548,2026-04-06 03:48:00,2026-04-06 03:50:00,2026-04-06 05:46:00,03:48,BUY,Monday,03:48|BUY|Monday,-117.0,STOP,672
1562,2026-04-12 20:58:00,2026-04-12 21:00:00,2026-04-13 03:02:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1566,2026-04-14 03:48:00,2026-04-14 03:50:00,2026-04-14 07:28:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1577,2026-04-19 20:58:00,2026-04-19 21:00:00,2026-04-20 07:48:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1592,2026-04-26 20:58:00,2026-04-26 21:00:00,2026-04-27 02:00:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
1593,2026-04-27 03:48:00,2026-04-27 03:50:00,2026-04-27 06:10:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,672
1607,2026-05-03 20:58:00,2026-05-03 21:00:00,2026-05-04 05:02:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,672
1611,2026-05-05 03:48:00,2026-05-05 03:50:00,2026-05-05 07:10:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1622,2026-05-10 20:58:00,2026-05-10 21:00:00,2026-05-11 08:32:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
1626,2026-05-12 03:48:00,2026-05-12 03:50:00,2026-05-12 04:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,672
1637,2026-05-17 20:58:00,2026-05-17 21:00:00,2026-05-17 21:16:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,672
17,2024-03-24 20:58:00,2024-03-24 21:00:00,2024-03-25 08:06:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,673
21,2024-03-26 03:48:00,2024-03-26 03:50:00,2024-03-26 08:04:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,673
29,2024-03-31 20:58:00,2024-03-31 21:00:00,2024-04-01 10:14:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,673
33,2024-04-02 03:48:00,2024-04-02 03:50:00,2024-04-02 09:38:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,673
48,2024-04-09 03:48:00,2024-04-09 03:50:00,2024-04-09 09:42:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,673
74,2024-04-21 20:58:00,2024-04-21 21:00:00,2024-04-22 10:48:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,673
